"member_i","religion_i","member_j","religion_j","similarity"
"Mike Coffman","Protestant","Edward R. Royce","Catholic",0
"Mike Coffman","Protestant","Edward R. Royce","Catholic",0
"Mike Coffman","Protestant","Edward R. Royce","Catholic",0
"Mike Coffman","Protestant","Edward R. Royce","Catholic",0
"Mike Coffman","Protestant","Edward R. Royce","Catholic",0
"Mike Coffman","Protestant","Edward R. Royce","Catholic",0
"Mike Coffman","Protestant","Edward R. Royce","Catholic",0
"Mike Coffman","Protestant","Edward R. Royce","Catholic",0
"Mike Coffman","Protestant","Edward R. Royce","Catholic",0
"Mike Coffman","Protestant","Edward R. Royce","Catholic",0
"Mike Coffman","Protestant","Edward R. Royce","Catholic",0
"Mike Coffman","Protestant","Edward R. Royce","Catholic",0
"Mike Coffman","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Diana DeGette","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Edward R. Royce","Catholic",0
"Cory Gardner","Protestant","Linda T. Sanchez","Catholic",0
"Cory Gardner","Protestant","Linda T. Sanchez","Catholic",0
"Cory Gardner","Protestant","Linda T. Sanchez","Catholic",0
"Cory Gardner","Protestant","Linda T. Sanchez","Catholic",0
"Cory Gardner","Protestant","Linda T. Sanchez","Catholic",0
"Cory Gardner","Protestant","Linda T. Sanchez","Catholic",0
"Cory Gardner","Protestant","Linda T. Sanchez","Catholic",0
"Cory Gardner","Protestant","Linda T. Sanchez","Catholic",0
"Cory Gardner","Protestant","Linda T. Sanchez","Catholic",0
"Cory Gardner","Protestant","Linda T. Sanchez","Catholic",0
"Cory Gardner","Protestant","Linda T. Sanchez","Catholic",0
"Cory Gardner","Protestant","Linda T. Sanchez","Catholic",0
"Cory Gardner","Protestant","Linda T. Sanchez","Catholic",0
"Cory Gardner","Protestant","Linda T. Sanchez","Catholic",0
"Cory Gardner","Protestant","Linda T. Sanchez","Catholic",0
"Cory Gardner","Protestant","Linda T. Sanchez","Catholic",0
"Cory Gardner","Protestant","Linda T. Sanchez","Catholic",0
"Cory Gardner","Protestant","Linda T. Sanchez","Catholic",0
"Cory Gardner","Protestant","Linda T. Sanchez","Catholic",0
"Cory Gardner","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Linda T. Sanchez","Catholic",0
"Doug Lamborn","Protestant","Loretta Sanchez","Catholic",0
"Doug Lamborn","Protestant","Loretta Sanchez","Catholic",0
"Doug Lamborn","Protestant","Loretta Sanchez","Catholic",0
"Doug Lamborn","Protestant","Loretta Sanchez","Catholic",0
"Ed Perlmutter","Protestant","Loretta Sanchez","Catholic",0
"Ed Perlmutter","Protestant","Loretta Sanchez","Catholic",0
"Ed Perlmutter","Protestant","Loretta Sanchez","Catholic",0
"Ed Perlmutter","Protestant","Loretta Sanchez","Catholic",0
"Ed Perlmutter","Protestant","Loretta Sanchez","Catholic",0
"Ed Perlmutter","Protestant","Loretta Sanchez","Catholic",0
"Ed Perlmutter","Protestant","Loretta Sanchez","Catholic",0
"Ed Perlmutter","Protestant","Loretta Sanchez","Catholic",0
"Ed Perlmutter","Protestant","Loretta Sanchez","Catholic",0
"Ed Perlmutter","Protestant","Loretta Sanchez","Catholic",0
"Ed Perlmutter","Protestant","Loretta Sanchez","Catholic",0
"Ed Perlmutter","Protestant","Loretta Sanchez","Catholic",0
"Ed Perlmutter","Protestant","Loretta Sanchez","Catholic",0
"Ed Perlmutter","Protestant","Loretta Sanchez","Catholic",0
"Ed Perlmutter","Protestant","Loretta Sanchez","Catholic",0
"Ed Perlmutter","Protestant","Loretta Sanchez","Catholic",0
"Ed Perlmutter","Protestant","Loretta Sanchez","Catholic",0
"Ed Perlmutter","Protestant","Loretta Sanchez","Catholic",0
"Ed Perlmutter","Protestant","Loretta Sanchez","Catholic",0
"Ed Perlmutter","Protestant","Loretta Sanchez","Catholic",0
